True nu: 0.05
Initial nu_pinn guess: 0.060000
Starting Adam training...
Adam Epoch 0: Loss = 3.206871, Discovered nu = 0.060060
Adam Epoch 100: Loss = 1.423138, Discovered nu = 0.060012
Adam Epoch 200: Loss = 1.396457, Discovered nu = 0.060053
Adam Epoch 300: Loss = 1.207655, Discovered nu = 0.058670
Adam Epoch 400: Loss = 0.770774, Discovered nu = 0.047499
Adam Epoch 500: Loss = 0.315199, Discovered nu = 0.038014
Adam Epoch 600: Loss = 0.152213, Discovered nu = 0.031352
Adam Epoch 700: Loss = 0.078922, Discovered nu = 0.027176
Adam Epoch 800: Loss = 0.054264, Discovered nu = 0.024127
Adam Epoch 900: Loss = 0.041571, Discovered nu = 0.023109

Adam training finished.
Starting L-BFGS-B training with SciPy...
  L-BFGS-B: Loss = 3.726556e-03, Grad Norm = 2.120347e-01, nu_pinn_grad = 1.230517e-03
  L-BFGS-B: Loss = 3.668069e-03, Grad Norm = 2.828445e-01, nu_pinn_grad = 8.741062e-04
  L-BFGS-B: Loss = 3.603104e-03, Grad Norm = 1.322535e-01, nu_pinn_grad = 5.818960e-04
  L-BFGS-B: Loss = 3.578061e-03, Grad Norm = 1.518022e-01, nu_pinn_grad = 5.070670e-04
  L-BFGS-B: Loss = 3.555251e-03, Grad Norm = 1.720019e-01, nu_pinn_grad = 3.024044e-05
  L-BFGS-B: Loss = 3.542548e-03, Grad Norm = 1.512187e-01, nu_pinn_grad = 2.987442e-05
  L-BFGS-B: Loss = 3.536168e-03, Grad Norm = 2.138775e-01, nu_pinn_grad = 1.938610e-04
  L-BFGS-B: Loss = 3.515567e-03, Grad Norm = 7.260812e-02, nu_pinn_grad = 3.831789e-05
  L-BFGS-B: Loss = 3.501998e-03, Grad Norm = 6.324663e-02, nu_pinn_grad = -8.985878e-05
  L-BFGS-B: Loss = 3.487484e-03, Grad Norm = 1.820997e-01, nu_pinn_grad = -4.836687e-04
  L-BFGS-B: Loss = 3.464822e-03, Grad Norm = 1.908716e-01, nu_pinn_grad = -4.903389e-04
  L-BFGS-B: Loss = 3.436241e-03, Grad Norm = 1.946837e-01, nu_pinn_grad = -4.709522e-04
  L-BFGS-B: Loss = 3.408852e-03, Grad Norm = 1.465232e-01, nu_pinn_grad = -3.377017e-04
  L-BFGS-B: Loss = 3.387928e-03, Grad Norm = 1.118923e-01, nu_pinn_grad = -5.047938e-04
  L-BFGS-B: Loss = 3.350855e-03, Grad Norm = 1.802844e-01, nu_pinn_grad = -6.630069e-04
  L-BFGS-B: Loss = 3.318100e-03, Grad Norm = 7.816103e-02, nu_pinn_grad = -6.150096e-04
  L-BFGS-B: Loss = 3.299189e-03, Grad Norm = 8.171290e-02, nu_pinn_grad = -6.266083e-04
  L-BFGS-B: Loss = 3.280372e-03, Grad Norm = 4.582641e-02, nu_pinn_grad = -6.965708e-04
  L-BFGS-B: Loss = 3.268549e-03, Grad Norm = 1.154229e-01, nu_pinn_grad = -9.490302e-04
  L-BFGS-B: Loss = 3.262368e-03, Grad Norm = 4.316450e-02, nu_pinn_grad = -1.073974e-03
  L-BFGS-B: Loss = 3.258497e-03, Grad Norm = 5.607811e-02, nu_pinn_grad = -1.108642e-03
  L-BFGS-B: Loss = 3.255120e-03, Grad Norm = 5.744573e-02, nu_pinn_grad = -1.112687e-03
  L-BFGS-B: Loss = 3.248177e-03, Grad Norm = 6.258692e-02, nu_pinn_grad = -1.122390e-03
  L-BFGS-B: Loss = 3.241897e-03, Grad Norm = 9.699392e-02, nu_pinn_grad = -1.163112e-03
  L-BFGS-B: Loss = 3.227848e-03, Grad Norm = 9.937847e-02, nu_pinn_grad = -1.213179e-03
  L-BFGS-B: Loss = 3.216944e-03, Grad Norm = 1.338846e-01, nu_pinn_grad = -1.170390e-03
  L-BFGS-B: Loss = 3.197296e-03, Grad Norm = 1.028934e-01, nu_pinn_grad = -7.716548e-04
  L-BFGS-B: Loss = 3.177339e-03, Grad Norm = 9.234261e-02, nu_pinn_grad = -7.520613e-04
  L-BFGS-B: Loss = 3.151539e-03, Grad Norm = 7.093866e-02, nu_pinn_grad = -5.531036e-04
  L-BFGS-B: Loss = 3.128964e-03, Grad Norm = 4.288438e-02, nu_pinn_grad = -7.648826e-04
  L-BFGS-B: Loss = 3.115715e-03, Grad Norm = 8.635540e-02, nu_pinn_grad = -8.253709e-04
  L-BFGS-B: Loss = 3.103693e-03, Grad Norm = 5.374341e-02, nu_pinn_grad = -8.904543e-04
  L-BFGS-B: Loss = 3.100703e-03, Grad Norm = 6.516042e-02, nu_pinn_grad = -7.975212e-04
  L-BFGS-B: Loss = 3.096739e-03, Grad Norm = 8.167177e-02, nu_pinn_grad = -6.174966e-04
  L-BFGS-B: Loss = 3.088343e-03, Grad Norm = 5.623810e-02, nu_pinn_grad = -6.248668e-04
  L-BFGS-B: Loss = 3.077055e-03, Grad Norm = 6.288666e-02, nu_pinn_grad = -4.846450e-04
  L-BFGS-B: Loss = 3.070474e-03, Grad Norm = 5.385106e-02, nu_pinn_grad = -4.659650e-04
  L-BFGS-B: Loss = 3.058906e-03, Grad Norm = 1.184771e-01, nu_pinn_grad = -6.096541e-04
  L-BFGS-B: Loss = 3.042692e-03, Grad Norm = 1.011025e-01, nu_pinn_grad = -7.193346e-04
  L-BFGS-B: Loss = 3.015787e-03, Grad Norm = 6.836261e-02, nu_pinn_grad = -6.260410e-04
  L-BFGS-B: Loss = 2.995364e-03, Grad Norm = 1.440137e-01, nu_pinn_grad = -2.946264e-04
  L-BFGS-B: Loss = 2.982481e-03, Grad Norm = 1.377036e-01, nu_pinn_grad = -1.606190e-04
  L-BFGS-B: Loss = 2.959284e-03, Grad Norm = 1.357878e-01, nu_pinn_grad = 3.147533e-06
  L-BFGS-B: Loss = 2.940302e-03, Grad Norm = 8.482591e-02, nu_pinn_grad = -7.187515e-05
  L-BFGS-B: Loss = 2.933695e-03, Grad Norm = 1.156096e-01, nu_pinn_grad = -1.643113e-05
  L-BFGS-B: Loss = 2.925337e-03, Grad Norm = 9.421819e-02, nu_pinn_grad = -8.967077e-05
  L-BFGS-B: Loss = 2.918057e-03, Grad Norm = 1.071679e-01, nu_pinn_grad = -1.546539e-04
  L-BFGS-B: Loss = 2.917679e-03, Grad Norm = 1.657987e-01, nu_pinn_grad = -1.083789e-04
  L-BFGS-B: Loss = 2.909154e-03, Grad Norm = 4.488503e-02, nu_pinn_grad = -1.290595e-04
  L-BFGS-B: Loss = 2.908894e-03, Grad Norm = 5.749676e-02, nu_pinn_grad = -6.601136e-05
  L-BFGS-B: Loss = 2.908383e-03, Grad Norm = 9.652811e-02, nu_pinn_grad = -1.374553e-04
  L-BFGS-B: Loss = 2.900702e-03, Grad Norm = 9.095614e-02, nu_pinn_grad = -8.478682e-05
  L-BFGS-B: Loss = 2.894817e-03, Grad Norm = 6.969403e-02, nu_pinn_grad = -3.885186e-05
  L-BFGS-B: Loss = 2.888644e-03, Grad Norm = 3.953481e-02, nu_pinn_grad = -8.647646e-05
  L-BFGS-B: Loss = 2.883822e-03, Grad Norm = 1.128966e-01, nu_pinn_grad = -2.257709e-04
  L-BFGS-B: Loss = 2.882708e-03, Grad Norm = 2.018479e-01, nu_pinn_grad = -4.097825e-04
  L-BFGS-B: Loss = 2.871874e-03, Grad Norm = 5.847310e-02, nu_pinn_grad = -3.825843e-04
  L-BFGS-B: Loss = 2.864053e-03, Grad Norm = 8.679754e-02, nu_pinn_grad = -3.814251e-04
  L-BFGS-B: Loss = 2.852713e-03, Grad Norm = 1.044004e-01, nu_pinn_grad = -2.926843e-04
  L-BFGS-B: Loss = 2.840282e-03, Grad Norm = 1.560531e-01, nu_pinn_grad = -1.661364e-04
  L-BFGS-B: Loss = 2.818250e-03, Grad Norm = 1.569370e-01, nu_pinn_grad = -1.031085e-05
  L-BFGS-B: Loss = 2.806563e-03, Grad Norm = 2.470318e-01, nu_pinn_grad = -1.568776e-04
  L-BFGS-B: Loss = 2.781737e-03, Grad Norm = 1.604377e-01, nu_pinn_grad = -2.723894e-04
  L-BFGS-B: Loss = 2.764669e-03, Grad Norm = 1.300631e-01, nu_pinn_grad = -2.338361e-04
  L-BFGS-B: Loss = 2.746558e-03, Grad Norm = 9.577629e-02, nu_pinn_grad = -1.675460e-04
  L-BFGS-B: Loss = 2.734243e-03, Grad Norm = 7.413588e-02, nu_pinn_grad = -1.980771e-04
  L-BFGS-B: Loss = 2.725739e-03, Grad Norm = 1.322479e-01, nu_pinn_grad = -9.892217e-05
  L-BFGS-B: Loss = 2.717859e-03, Grad Norm = 9.080635e-02, nu_pinn_grad = -4.538589e-05
  L-BFGS-B: Loss = 2.705763e-03, Grad Norm = 6.296702e-02, nu_pinn_grad = 4.418046e-05
  L-BFGS-B: Loss = 2.703483e-03, Grad Norm = 7.845479e-02, nu_pinn_grad = 2.426679e-05
  L-BFGS-B: Loss = 2.696289e-03, Grad Norm = 1.084834e-01, nu_pinn_grad = -4.009237e-05
  L-BFGS-B: Loss = 2.687697e-03, Grad Norm = 1.564620e-01, nu_pinn_grad = -4.334882e-05
  L-BFGS-B: Loss = 2.659954e-03, Grad Norm = 1.634699e-01, nu_pinn_grad = -1.590444e-04
  L-BFGS-B: Loss = 2.630342e-03, Grad Norm = 1.834126e-01, nu_pinn_grad = -4.327821e-04
  L-BFGS-B: Loss = 2.611062e-03, Grad Norm = 2.558753e-01, nu_pinn_grad = -3.400542e-04
  L-BFGS-B: Loss = 2.589414e-03, Grad Norm = 1.350160e-01, nu_pinn_grad = -1.634237e-04
  L-BFGS-B: Loss = 2.574911e-03, Grad Norm = 9.868505e-02, nu_pinn_grad = -1.025036e-04
  L-BFGS-B: Loss = 2.560887e-03, Grad Norm = 5.603819e-02, nu_pinn_grad = -4.591875e-05
  L-BFGS-B: Loss = 2.554849e-03, Grad Norm = 9.416608e-02, nu_pinn_grad = -6.936781e-05
  L-BFGS-B: Loss = 2.546552e-03, Grad Norm = 6.173498e-02, nu_pinn_grad = -8.705263e-05
  L-BFGS-B: Loss = 2.546646e-03, Grad Norm = 1.545350e-01, nu_pinn_grad = -3.051659e-04
  L-BFGS-B: Loss = 2.543806e-03, Grad Norm = 8.790415e-02, nu_pinn_grad = -1.564953e-04
  L-BFGS-B: Loss = 2.535891e-03, Grad Norm = 7.411394e-02, nu_pinn_grad = -3.361121e-04
  L-BFGS-B: Loss = 2.529163e-03, Grad Norm = 9.776629e-02, nu_pinn_grad = -4.628595e-04
  L-BFGS-B: Loss = 2.512103e-03, Grad Norm = 6.499759e-02, nu_pinn_grad = -5.644727e-04
  L-BFGS-B: Loss = 2.503244e-03, Grad Norm = 5.499422e-02, nu_pinn_grad = -4.628417e-04
  L-BFGS-B: Loss = 2.496163e-03, Grad Norm = 1.092501e-01, nu_pinn_grad = -2.734032e-04
  L-BFGS-B: Loss = 2.487359e-03, Grad Norm = 5.378718e-02, nu_pinn_grad = -1.903485e-04
  L-BFGS-B: Loss = 2.479800e-03, Grad Norm = 6.985159e-02, nu_pinn_grad = -8.816554e-05
  L-BFGS-B: Loss = 2.471851e-03, Grad Norm = 6.884521e-02, nu_pinn_grad = -1.417316e-05
  L-BFGS-B: Loss = 2.463923e-03, Grad Norm = 8.378403e-02, nu_pinn_grad = -1.430152e-04
  L-BFGS-B: Loss = 2.450385e-03, Grad Norm = 6.734634e-02, nu_pinn_grad = -1.732103e-04
  L-BFGS-B: Loss = 2.441952e-03, Grad Norm = 1.057698e-01, nu_pinn_grad = -1.144009e-04
  L-BFGS-B: Loss = 2.427608e-03, Grad Norm = 8.141913e-02, nu_pinn_grad = -8.824962e-05
  L-BFGS-B: Loss = 2.415925e-03, Grad Norm = 8.092441e-02, nu_pinn_grad = -1.237493e-04
  L-BFGS-B: Loss = 2.401426e-03, Grad Norm = 9.551933e-02, nu_pinn_grad = -2.354529e-04
  L-BFGS-B: Loss = 2.386971e-03, Grad Norm = 8.222350e-02, nu_pinn_grad = -2.273298e-04
  L-BFGS-B: Loss = 2.357009e-03, Grad Norm = 8.273746e-02, nu_pinn_grad = -2.681048e-04
  L-BFGS-B: Loss = 2.341416e-03, Grad Norm = 1.213018e-01, nu_pinn_grad = -1.096646e-04
  L-BFGS-B: Loss = 2.321727e-03, Grad Norm = 7.693055e-02, nu_pinn_grad = 9.223406e-06
  L-BFGS-B: Loss = 2.310921e-03, Grad Norm = 7.396439e-02, nu_pinn_grad = 6.034988e-05
  L-BFGS-B: Loss = 2.300760e-03, Grad Norm = 1.090487e-01, nu_pinn_grad = -6.277529e-06
  L-BFGS-B: Loss = 2.297191e-03, Grad Norm = 1.571883e-01, nu_pinn_grad = -1.380246e-04
  L-BFGS-B: Loss = 2.287810e-03, Grad Norm = 7.050440e-02, nu_pinn_grad = -3.735043e-04
  L-BFGS-B: Loss = 2.282292e-03, Grad Norm = 7.182672e-02, nu_pinn_grad = -4.013475e-04
  L-BFGS-B: Loss = 2.270506e-03, Grad Norm = 7.298742e-02, nu_pinn_grad = -3.659394e-04
  L-BFGS-B: Loss = 2.264149e-03, Grad Norm = 9.112249e-02, nu_pinn_grad = -3.400134e-04
  L-BFGS-B: Loss = 2.264972e-03, Grad Norm = 1.777573e-01, nu_pinn_grad = -2.671334e-04
  L-BFGS-B: Loss = 2.252729e-03, Grad Norm = 8.004167e-02, nu_pinn_grad = -3.536714e-04
  L-BFGS-B: Loss = 2.245703e-03, Grad Norm = 6.765150e-02, nu_pinn_grad = -3.007647e-04
  L-BFGS-B: Loss = 2.237621e-03, Grad Norm = 5.569007e-02, nu_pinn_grad = -3.163074e-04
  L-BFGS-B: Loss = 2.228575e-03, Grad Norm = 4.628529e-02, nu_pinn_grad = -4.377333e-04
  L-BFGS-B: Loss = 2.223213e-03, Grad Norm = 9.559175e-02, nu_pinn_grad = -4.166000e-04
  L-BFGS-B: Loss = 2.212622e-03, Grad Norm = 5.080969e-02, nu_pinn_grad = -2.352068e-04
  L-BFGS-B: Loss = 2.203728e-03, Grad Norm = 5.438869e-02, nu_pinn_grad = -2.271550e-05
  L-BFGS-B: Loss = 2.195887e-03, Grad Norm = 5.250458e-02, nu_pinn_grad = 6.472378e-05
  L-BFGS-B: Loss = 2.189355e-03, Grad Norm = 6.708951e-02, nu_pinn_grad = -7.578096e-05
  L-BFGS-B: Loss = 2.183311e-03, Grad Norm = 1.040019e-01, nu_pinn_grad = -1.959883e-04
  L-BFGS-B: Loss = 2.177089e-03, Grad Norm = 5.550766e-02, nu_pinn_grad = -2.556598e-04
  L-BFGS-B: Loss = 2.173041e-03, Grad Norm = 4.515671e-02, nu_pinn_grad = -2.599923e-04
  L-BFGS-B: Loss = 2.165386e-03, Grad Norm = 7.048310e-02, nu_pinn_grad = -1.199625e-04
  L-BFGS-B: Loss = 2.157708e-03, Grad Norm = 3.694162e-02, nu_pinn_grad = -1.261763e-04
  L-BFGS-B: Loss = 2.151622e-03, Grad Norm = 7.475415e-02, nu_pinn_grad = 4.322606e-05
  L-BFGS-B: Loss = 2.144680e-03, Grad Norm = 6.167801e-02, nu_pinn_grad = 1.237193e-06
  L-BFGS-B: Loss = 2.132221e-03, Grad Norm = 8.867756e-02, nu_pinn_grad = -1.818395e-04
  L-BFGS-B: Loss = 2.127017e-03, Grad Norm = 8.804518e-02, nu_pinn_grad = -1.586540e-04
  L-BFGS-B: Loss = 2.116729e-03, Grad Norm = 8.585822e-02, nu_pinn_grad = 1.823832e-04
  L-BFGS-B: Loss = 2.106723e-03, Grad Norm = 4.809083e-02, nu_pinn_grad = -7.884971e-05
  L-BFGS-B: Loss = 2.097164e-03, Grad Norm = 8.660249e-02, nu_pinn_grad = -1.102711e-04
  L-BFGS-B: Loss = 2.087174e-03, Grad Norm = 8.110116e-02, nu_pinn_grad = -2.005370e-04
  L-BFGS-B: Loss = 2.078490e-03, Grad Norm = 1.174285e-01, nu_pinn_grad = -2.966686e-04
  L-BFGS-B: Loss = 2.064002e-03, Grad Norm = 1.048969e-01, nu_pinn_grad = -3.354997e-04
  L-BFGS-B: Loss = 2.042639e-03, Grad Norm = 1.009413e-01, nu_pinn_grad = -3.208363e-04
  L-BFGS-B: Loss = 2.030292e-03, Grad Norm = 1.788334e-01, nu_pinn_grad = -1.865124e-04
  L-BFGS-B: Loss = 2.010734e-03, Grad Norm = 1.377430e-01, nu_pinn_grad = -2.258883e-04
  L-BFGS-B: Loss = 1.988307e-03, Grad Norm = 7.899129e-02, nu_pinn_grad = -1.242975e-04
  L-BFGS-B: Loss = 1.969255e-03, Grad Norm = 7.391908e-02, nu_pinn_grad = 6.617935e-05
  L-BFGS-B: Loss = 1.955921e-03, Grad Norm = 9.129245e-02, nu_pinn_grad = 3.521132e-04
  L-BFGS-B: Loss = 1.948565e-03, Grad Norm = 8.392464e-02, nu_pinn_grad = 3.046669e-04
  L-BFGS-B: Loss = 1.943017e-03, Grad Norm = 9.549214e-02, nu_pinn_grad = 5.605829e-04
  L-BFGS-B: Loss = 1.942481e-03, Grad Norm = 8.481769e-02, nu_pinn_grad = 4.094349e-04
  L-BFGS-B: Loss = 1.939292e-03, Grad Norm = 2.924004e-02, nu_pinn_grad = 4.510592e-04
  L-BFGS-B: Loss = 1.938304e-03, Grad Norm = 5.397134e-02, nu_pinn_grad = 4.861841e-04
  L-BFGS-B: Loss = 1.936677e-03, Grad Norm = 7.282495e-02, nu_pinn_grad = 5.795895e-04
  L-BFGS-B: Loss = 1.934320e-03, Grad Norm = 4.676456e-02, nu_pinn_grad = 6.203830e-04
  L-BFGS-B: Loss = 1.932782e-03, Grad Norm = 4.122211e-02, nu_pinn_grad = 6.455329e-04
  L-BFGS-B: Loss = 1.930271e-03, Grad Norm = 3.849507e-02, nu_pinn_grad = 5.699729e-04
  L-BFGS-B: Loss = 1.929716e-03, Grad Norm = 5.145452e-02, nu_pinn_grad = 5.737861e-04
  L-BFGS-B: Loss = 1.928582e-03, Grad Norm = 7.862630e-02, nu_pinn_grad = 6.284546e-04
  L-BFGS-B: Loss = 1.929042e-03, Grad Norm = 1.019159e-01, nu_pinn_grad = 5.641795e-04
  L-BFGS-B: Loss = 1.928209e-03, Grad Norm = 8.228599e-02, nu_pinn_grad = 5.938500e-04
  L-BFGS-B: Loss = 1.928600e-03, Grad Norm = 9.718042e-02, nu_pinn_grad = 5.866085e-04
  L-BFGS-B: Loss = 1.927632e-03, Grad Norm = 8.143068e-02, nu_pinn_grad = 5.903324e-04
  L-BFGS-B: Loss = 1.930289e-03, Grad Norm = 8.196897e-02, nu_pinn_grad = 5.091140e-04
  L-BFGS-B: Loss = 1.925596e-03, Grad Norm = 5.320057e-02, nu_pinn_grad = 5.719326e-04
  L-BFGS-B: Loss = 1.923230e-03, Grad Norm = 4.475207e-02, nu_pinn_grad = 5.053493e-04
  L-BFGS-B: Loss = 1.918482e-03, Grad Norm = 4.230689e-02, nu_pinn_grad = 3.942611e-04
  L-BFGS-B: Loss = 1.913882e-03, Grad Norm = 9.058350e-02, nu_pinn_grad = 9.516048e-05
  L-BFGS-B: Loss = 1.909389e-03, Grad Norm = 9.157335e-02, nu_pinn_grad = 8.488028e-05
  L-BFGS-B: Loss = 1.902060e-03, Grad Norm = 1.027008e-01, nu_pinn_grad = 3.971070e-05
  L-BFGS-B: Loss = 1.891430e-03, Grad Norm = 8.650704e-02, nu_pinn_grad = 1.002537e-04
  L-BFGS-B: Loss = 1.876497e-03, Grad Norm = 8.184919e-02, nu_pinn_grad = 1.059920e-04
  L-BFGS-B: Loss = 1.862858e-03, Grad Norm = 8.731764e-02, nu_pinn_grad = 2.157895e-04
  L-BFGS-B: Loss = 1.848564e-03, Grad Norm = 9.890936e-02, nu_pinn_grad = 2.037373e-04
  L-BFGS-B: Loss = 1.834285e-03, Grad Norm = 9.584314e-02, nu_pinn_grad = 1.766693e-04
  L-BFGS-B: Loss = 1.811825e-03, Grad Norm = 7.541597e-02, nu_pinn_grad = 3.843087e-04
  L-BFGS-B: Loss = 1.795630e-03, Grad Norm = 6.490489e-02, nu_pinn_grad = 4.286887e-04
  L-BFGS-B: Loss = 1.784159e-03, Grad Norm = 7.096534e-02, nu_pinn_grad = 4.770186e-04
  L-BFGS-B: Loss = 1.775424e-03, Grad Norm = 4.741635e-02, nu_pinn_grad = 2.852668e-04
  L-BFGS-B: Loss = 1.769893e-03, Grad Norm = 3.916654e-02, nu_pinn_grad = 2.908132e-04
  L-BFGS-B: Loss = 1.764130e-03, Grad Norm = 6.764704e-02, nu_pinn_grad = 3.841925e-04
  L-BFGS-B: Loss = 1.759902e-03, Grad Norm = 3.362545e-02, nu_pinn_grad = 3.438091e-04
  L-BFGS-B: Loss = 1.755440e-03, Grad Norm = 2.962244e-02, nu_pinn_grad = 1.807892e-04
  L-BFGS-B: Loss = 1.752289e-03, Grad Norm = 4.649810e-02, nu_pinn_grad = 4.831176e-05
  L-BFGS-B: Loss = 1.745470e-03, Grad Norm = 5.146901e-02, nu_pinn_grad = 9.670047e-05
  L-BFGS-B: Loss = 1.741843e-03, Grad Norm = 3.122992e-02, nu_pinn_grad = 6.680428e-05
  L-BFGS-B: Loss = 1.735330e-03, Grad Norm = 5.732949e-02, nu_pinn_grad = 1.122107e-04
  L-BFGS-B: Loss = 1.730681e-03, Grad Norm = 4.681917e-02, nu_pinn_grad = 2.802095e-04
  L-BFGS-B: Loss = 1.735299e-03, Grad Norm = 1.447609e-01, nu_pinn_grad = 5.084756e-04
  L-BFGS-B: Loss = 1.718321e-03, Grad Norm = 1.060251e-01, nu_pinn_grad = 3.712408e-04
  L-BFGS-B: Loss = 1.705660e-03, Grad Norm = 6.584651e-02, nu_pinn_grad = 4.292222e-04
  L-BFGS-B: Loss = 1.697775e-03, Grad Norm = 1.386515e-01, nu_pinn_grad = 5.644325e-04
  L-BFGS-B: Loss = 1.683402e-03, Grad Norm = 1.028084e-01, nu_pinn_grad = 4.238260e-04
  L-BFGS-B: Loss = 1.669337e-03, Grad Norm = 6.855470e-02, nu_pinn_grad = 2.745966e-04
  L-BFGS-B: Loss = 1.655819e-03, Grad Norm = 6.098855e-02, nu_pinn_grad = 2.458038e-04
  L-BFGS-B: Loss = 1.641058e-03, Grad Norm = 8.466163e-02, nu_pinn_grad = 2.118320e-04
  L-BFGS-B: Loss = 1.631469e-03, Grad Norm = 1.123851e-01, nu_pinn_grad = 3.732156e-04
  L-BFGS-B: Loss = 1.623200e-03, Grad Norm = 7.379781e-02, nu_pinn_grad = 4.761470e-04
  L-BFGS-B: Loss = 1.619135e-03, Grad Norm = 5.900048e-02, nu_pinn_grad = 4.599713e-04
  L-BFGS-B: Loss = 1.616178e-03, Grad Norm = 6.297322e-02, nu_pinn_grad = 5.068787e-04
  L-BFGS-B: Loss = 1.612205e-03, Grad Norm = 3.500139e-02, nu_pinn_grad = 4.076159e-04
  L-BFGS-B: Loss = 1.610246e-03, Grad Norm = 3.280851e-02, nu_pinn_grad = 3.644427e-04
  L-BFGS-B: Loss = 1.608347e-03, Grad Norm = 2.157044e-02, nu_pinn_grad = 3.250702e-04
  L-BFGS-B: Loss = 1.606138e-03, Grad Norm = 4.792704e-02, nu_pinn_grad = 3.450686e-04
  L-BFGS-B: Loss = 1.604067e-03, Grad Norm = 3.553043e-02, nu_pinn_grad = 3.319230e-04
  L-BFGS-B: Loss = 1.601135e-03, Grad Norm = 4.396638e-02, nu_pinn_grad = 4.662091e-04
  L-BFGS-B: Loss = 1.600473e-03, Grad Norm = 4.600108e-02, nu_pinn_grad = 5.145907e-04
  L-BFGS-B: Loss = 1.597260e-03, Grad Norm = 4.454159e-02, nu_pinn_grad = 4.161567e-04
  L-BFGS-B: Loss = 1.594218e-03, Grad Norm = 5.394254e-02, nu_pinn_grad = 3.886836e-04
  L-BFGS-B: Loss = 1.589884e-03, Grad Norm = 3.088976e-02, nu_pinn_grad = 3.763884e-04
  L-BFGS-B: Loss = 1.585991e-03, Grad Norm = 6.484380e-02, nu_pinn_grad = 3.573373e-04
  L-BFGS-B: Loss = 1.579978e-03, Grad Norm = 5.049899e-02, nu_pinn_grad = 4.170340e-04
  L-BFGS-B: Loss = 1.575288e-03, Grad Norm = 1.140165e-01, nu_pinn_grad = 5.697452e-04
  L-BFGS-B: Loss = 1.563269e-03, Grad Norm = 9.867536e-02, nu_pinn_grad = 5.716705e-04
  L-BFGS-B: Loss = 1.553698e-03, Grad Norm = 8.348642e-02, nu_pinn_grad = 6.968447e-04
  L-BFGS-B: Loss = 1.544777e-03, Grad Norm = 7.530630e-02, nu_pinn_grad = 7.502898e-04
  L-BFGS-B: Loss = 1.533546e-03, Grad Norm = 8.101828e-02, nu_pinn_grad = 8.937365e-04
  L-BFGS-B: Loss = 1.522656e-03, Grad Norm = 6.719942e-02, nu_pinn_grad = 7.085323e-04
  L-BFGS-B: Loss = 1.511977e-03, Grad Norm = 8.913891e-02, nu_pinn_grad = 5.326833e-04
  L-BFGS-B: Loss = 1.505482e-03, Grad Norm = 1.120540e-01, nu_pinn_grad = 4.046361e-04
  L-BFGS-B: Loss = 1.497196e-03, Grad Norm = 6.324221e-02, nu_pinn_grad = 2.825817e-04
  L-BFGS-B: Loss = 1.491805e-03, Grad Norm = 8.020335e-02, nu_pinn_grad = 2.079508e-04
  L-BFGS-B: Loss = 1.484940e-03, Grad Norm = 8.892053e-02, nu_pinn_grad = 3.551247e-04
  L-BFGS-B: Loss = 1.475926e-03, Grad Norm = 7.860874e-02, nu_pinn_grad = 4.344858e-04
  L-BFGS-B: Loss = 1.463859e-03, Grad Norm = 4.547822e-02, nu_pinn_grad = 6.282631e-04
  L-BFGS-B: Loss = 1.460386e-03, Grad Norm = 5.668165e-02, nu_pinn_grad = 6.751597e-04
  L-BFGS-B: Loss = 1.456436e-03, Grad Norm = 7.607749e-02, nu_pinn_grad = 6.792152e-04
  L-BFGS-B: Loss = 1.452417e-03, Grad Norm = 4.147149e-02, nu_pinn_grad = 6.317600e-04
  L-BFGS-B: Loss = 1.450598e-03, Grad Norm = 6.928428e-02, nu_pinn_grad = 5.845785e-04
  L-BFGS-B: Loss = 1.448771e-03, Grad Norm = 4.486914e-02, nu_pinn_grad = 5.670505e-04
  L-BFGS-B: Loss = 1.447001e-03, Grad Norm = 3.369693e-02, nu_pinn_grad = 5.514583e-04
  L-BFGS-B: Loss = 1.445400e-03, Grad Norm = 5.699800e-02, nu_pinn_grad = 6.427533e-04
  L-BFGS-B: Loss = 1.443521e-03, Grad Norm = 2.606813e-02, nu_pinn_grad = 6.233581e-04
  L-BFGS-B: Loss = 1.442936e-03, Grad Norm = 5.665592e-02, nu_pinn_grad = 6.109432e-04
  L-BFGS-B: Loss = 1.441911e-03, Grad Norm = 8.683881e-02, nu_pinn_grad = 6.764805e-04
  L-BFGS-B: Loss = 1.437545e-03, Grad Norm = 5.229116e-02, nu_pinn_grad = 6.428229e-04
  L-BFGS-B: Loss = 1.435304e-03, Grad Norm = 6.754986e-02, nu_pinn_grad = 6.063030e-04
  L-BFGS-B: Loss = 1.432849e-03, Grad Norm = 5.339601e-02, nu_pinn_grad = 5.478410e-04
  L-BFGS-B: Loss = 1.429345e-03, Grad Norm = 7.577696e-02, nu_pinn_grad = 5.523737e-04
  L-BFGS-B: Loss = 1.426348e-03, Grad Norm = 9.480950e-02, nu_pinn_grad = 6.170580e-04
  L-BFGS-B: Loss = 1.417664e-03, Grad Norm = 1.142102e-01, nu_pinn_grad = 7.588774e-04
  L-BFGS-B: Loss = 1.408057e-03, Grad Norm = 8.656380e-02, nu_pinn_grad = 7.024200e-04
  L-BFGS-B: Loss = 1.394314e-03, Grad Norm = 1.175509e-01, nu_pinn_grad = 6.362279e-04
  L-BFGS-B: Loss = 1.383680e-03, Grad Norm = 8.926683e-02, nu_pinn_grad = 4.728535e-04
