True nu: 0.05
Initial nu_pinn guess: 0.060000
Starting Adam training...
Adam Epoch 0: Loss = 5.577631, Discovered nu = 0.060060
Adam Epoch 100: Loss = 0.729059, Discovered nu = 0.059983
Adam Epoch 200: Loss = 0.715549, Discovered nu = 0.059925
Adam Epoch 300: Loss = 0.710668, Discovered nu = 0.059898
Adam Epoch 400: Loss = 0.706566, Discovered nu = 0.059859
Adam Epoch 500: Loss = 0.701526, Discovered nu = 0.059804
Adam Epoch 600: Loss = 0.694210, Discovered nu = 0.059730
Adam Epoch 700: Loss = 0.682407, Discovered nu = 0.059630
Adam Epoch 800: Loss = 0.661795, Discovered nu = 0.059478
Adam Epoch 900: Loss = 0.623734, Discovered nu = 0.059179
Adam Epoch 1000: Loss = 0.553734, Discovered nu = 0.057889
Adam Epoch 1100: Loss = 0.447659, Discovered nu = 0.051491
Adam Epoch 1200: Loss = 0.346340, Discovered nu = 0.042093
Adam Epoch 1300: Loss = 0.261963, Discovered nu = 0.036213
Adam Epoch 1400: Loss = 0.195969, Discovered nu = 0.032338
Adam Epoch 1500: Loss = 0.150675, Discovered nu = 0.029914
Adam Epoch 1600: Loss = 0.121006, Discovered nu = 0.029147
Adam Epoch 1700: Loss = 0.099865, Discovered nu = 0.029141
Adam Epoch 1800: Loss = 0.083687, Discovered nu = 0.029140
Adam Epoch 1900: Loss = 0.071465, Discovered nu = 0.029040

Adam training finished.
Starting L-BFGS-B training with SciPy...
  L-BFGS-B: Loss = 3.584526e-02, Grad Norm = 4.040300e-01, nu_pinn_grad = -2.880204e-03
  L-BFGS-B: Loss = 3.572046e-02, Grad Norm = 4.952150e-01, nu_pinn_grad = -3.361604e-03
  L-BFGS-B: Loss = 3.552501e-02, Grad Norm = 7.442129e-01, nu_pinn_grad = -6.361203e-03
  L-BFGS-B: Loss = 3.541196e-02, Grad Norm = 3.924857e-01, nu_pinn_grad = -6.825067e-03
  L-BFGS-B: Loss = 3.530557e-02, Grad Norm = 1.425494e+00, nu_pinn_grad = -6.335052e-03
  L-BFGS-B: Loss = 3.505772e-02, Grad Norm = 6.583354e-01, nu_pinn_grad = -7.244260e-03
  L-BFGS-B: Loss = 3.481922e-02, Grad Norm = 6.159762e-01, nu_pinn_grad = -7.563481e-03
  L-BFGS-B: Loss = 3.468155e-02, Grad Norm = 6.997396e-01, nu_pinn_grad = -8.980466e-03
  L-BFGS-B: Loss = 3.454928e-02, Grad Norm = 4.313452e-01, nu_pinn_grad = -9.715931e-03
  L-BFGS-B: Loss = 3.446569e-02, Grad Norm = 6.702662e-01, nu_pinn_grad = -9.746412e-03
  L-BFGS-B: Loss = 3.440738e-02, Grad Norm = 8.067415e-01, nu_pinn_grad = -1.007450e-02
  L-BFGS-B: Loss = 3.431616e-02, Grad Norm = 8.576530e-01, nu_pinn_grad = -9.460084e-03
  L-BFGS-B: Loss = 3.421082e-02, Grad Norm = 6.416205e-01, nu_pinn_grad = -9.116736e-03
  L-BFGS-B: Loss = 3.401642e-02, Grad Norm = 5.796807e-01, nu_pinn_grad = -8.972039e-03
  L-BFGS-B: Loss = 3.379852e-02, Grad Norm = 7.543512e-01, nu_pinn_grad = -8.600296e-03
  L-BFGS-B: Loss = 3.320580e-02, Grad Norm = 7.369266e-01, nu_pinn_grad = -7.714348e-03
  L-BFGS-B: Loss = 3.286869e-02, Grad Norm = 7.048763e-01, nu_pinn_grad = -8.962378e-03
  L-BFGS-B: Loss = 3.260037e-02, Grad Norm = 4.781203e-01, nu_pinn_grad = -9.911267e-03
  L-BFGS-B: Loss = 3.247926e-02, Grad Norm = 4.418712e-01, nu_pinn_grad = -9.471521e-03
  L-BFGS-B: Loss = 3.238083e-02, Grad Norm = 5.254996e-01, nu_pinn_grad = -8.664477e-03
  L-BFGS-B: Loss = 3.232144e-02, Grad Norm = 2.468501e-01, nu_pinn_grad = -9.500775e-03
  L-BFGS-B: Loss = 3.226604e-02, Grad Norm = 2.264086e-01, nu_pinn_grad = -1.105188e-02
  L-BFGS-B: Loss = 3.219760e-02, Grad Norm = 3.145727e-01, nu_pinn_grad = -1.049615e-02
  L-BFGS-B: Loss = 3.208332e-02, Grad Norm = 4.507049e-01, nu_pinn_grad = -1.090882e-02
  L-BFGS-B: Loss = 3.184008e-02, Grad Norm = 4.061883e-01, nu_pinn_grad = -1.004187e-02
  L-BFGS-B: Loss = 3.143061e-02, Grad Norm = 1.054789e+00, nu_pinn_grad = -8.132598e-03
  L-BFGS-B: Loss = 3.113163e-02, Grad Norm = 9.524802e-01, nu_pinn_grad = -8.345556e-03
  L-BFGS-B: Loss = 3.086334e-02, Grad Norm = 3.408984e-01, nu_pinn_grad = -8.776851e-03
  L-BFGS-B: Loss = 3.081385e-02, Grad Norm = 7.479094e-01, nu_pinn_grad = -8.577712e-03
  L-BFGS-B: Loss = 3.075059e-02, Grad Norm = 2.468425e-01, nu_pinn_grad = -8.531842e-03
  L-BFGS-B: Loss = 3.071474e-02, Grad Norm = 3.473361e-01, nu_pinn_grad = -9.164523e-03
  L-BFGS-B: Loss = 3.065446e-02, Grad Norm = 2.768772e-01, nu_pinn_grad = -9.365641e-03
  L-BFGS-B: Loss = 3.056735e-02, Grad Norm = 3.057545e-01, nu_pinn_grad = -9.765543e-03
  L-BFGS-B: Loss = 3.044564e-02, Grad Norm = 9.612998e-01, nu_pinn_grad = -9.391727e-03
  L-BFGS-B: Loss = 3.030246e-02, Grad Norm = 1.031604e+00, nu_pinn_grad = -9.141141e-03
  L-BFGS-B: Loss = 3.004073e-02, Grad Norm = 9.025264e-01, nu_pinn_grad = -8.584986e-03
  L-BFGS-B: Loss = 2.971032e-02, Grad Norm = 1.293720e+00, nu_pinn_grad = -8.466682e-03
  L-BFGS-B: Loss = 2.939802e-02, Grad Norm = 1.303836e+00, nu_pinn_grad = -7.357622e-03
  L-BFGS-B: Loss = 2.905262e-02, Grad Norm = 8.092623e-01, nu_pinn_grad = -7.491605e-03
  L-BFGS-B: Loss = 2.887073e-02, Grad Norm = 3.202112e-01, nu_pinn_grad = -6.720061e-03
  L-BFGS-B: Loss = 2.881614e-02, Grad Norm = 6.101480e-01, nu_pinn_grad = -7.066209e-03
  L-BFGS-B: Loss = 2.878565e-02, Grad Norm = 2.345195e-01, nu_pinn_grad = -8.080282e-03
  L-BFGS-B: Loss = 2.875530e-02, Grad Norm = 2.369327e-01, nu_pinn_grad = -7.873506e-03
  L-BFGS-B: Loss = 2.872490e-02, Grad Norm = 3.831675e-01, nu_pinn_grad = -7.298352e-03
  L-BFGS-B: Loss = 2.869251e-02, Grad Norm = 3.270423e-01, nu_pinn_grad = -7.233723e-03
  L-BFGS-B: Loss = 2.861740e-02, Grad Norm = 2.857182e-01, nu_pinn_grad = -7.133111e-03
  L-BFGS-B: Loss = 2.849000e-02, Grad Norm = 3.041365e-01, nu_pinn_grad = -7.234306e-03
  L-BFGS-B: Loss = 2.829705e-02, Grad Norm = 4.761730e-01, nu_pinn_grad = -7.567056e-03
  L-BFGS-B: Loss = 2.794654e-02, Grad Norm = 3.881229e-01, nu_pinn_grad = -9.506957e-03
  L-BFGS-B: Loss = 2.763669e-02, Grad Norm = 8.996530e-01, nu_pinn_grad = -9.260874e-03
  L-BFGS-B: Loss = 2.732867e-02, Grad Norm = 3.430015e-01, nu_pinn_grad = -9.691696e-03
  L-BFGS-B: Loss = 2.717532e-02, Grad Norm = 2.772464e-01, nu_pinn_grad = -9.781270e-03
  L-BFGS-B: Loss = 2.710728e-02, Grad Norm = 3.219335e-01, nu_pinn_grad = -9.982524e-03
  L-BFGS-B: Loss = 2.706885e-02, Grad Norm = 8.052596e-01, nu_pinn_grad = -1.098103e-02
  L-BFGS-B: Loss = 2.700371e-02, Grad Norm = 3.878599e-01, nu_pinn_grad = -1.067948e-02
  L-BFGS-B: Loss = 2.691917e-02, Grad Norm = 4.492516e-01, nu_pinn_grad = -1.019017e-02
  L-BFGS-B: Loss = 2.676824e-02, Grad Norm = 4.901514e-01, nu_pinn_grad = -1.082809e-02
  L-BFGS-B: Loss = 2.648889e-02, Grad Norm = 1.540484e+00, nu_pinn_grad = -8.386187e-03
  L-BFGS-B: Loss = 2.612547e-02, Grad Norm = 1.302226e+00, nu_pinn_grad = -1.039218e-02
  L-BFGS-B: Loss = 2.564621e-02, Grad Norm = 1.570090e+00, nu_pinn_grad = -1.502149e-02
  L-BFGS-B: Loss = 2.537809e-02, Grad Norm = 3.535252e-01, nu_pinn_grad = -1.265574e-02
  L-BFGS-B: Loss = 2.526116e-02, Grad Norm = 1.913227e-01, nu_pinn_grad = -1.106181e-02
  L-BFGS-B: Loss = 2.517381e-02, Grad Norm = 2.034438e-01, nu_pinn_grad = -1.216069e-02
  L-BFGS-B: Loss = 2.532424e-02, Grad Norm = 8.128052e-01, nu_pinn_grad = -1.155243e-02
  L-BFGS-B: Loss = 2.511423e-02, Grad Norm = 5.189589e-01, nu_pinn_grad = -1.243253e-02
  L-BFGS-B: Loss = 2.506190e-02, Grad Norm = 2.890161e-01, nu_pinn_grad = -1.103817e-02
  L-BFGS-B: Loss = 2.502852e-02, Grad Norm = 3.896461e-01, nu_pinn_grad = -1.240297e-02
  L-BFGS-B: Loss = 2.499441e-02, Grad Norm = 1.818178e-01, nu_pinn_grad = -1.173893e-02
  L-BFGS-B: Loss = 2.496229e-02, Grad Norm = 2.369347e-01, nu_pinn_grad = -1.155308e-02
  L-BFGS-B: Loss = 2.494127e-02, Grad Norm = 4.718390e-01, nu_pinn_grad = -1.134992e-02
  L-BFGS-B: Loss = 2.489318e-02, Grad Norm = 8.150571e-01, nu_pinn_grad = -1.018092e-02
  L-BFGS-B: Loss = 2.481526e-02, Grad Norm = 3.655976e-01, nu_pinn_grad = -1.057548e-02
  L-BFGS-B: Loss = 2.468890e-02, Grad Norm = 6.279857e-01, nu_pinn_grad = -1.108617e-02
  L-BFGS-B: Loss = 2.450980e-02, Grad Norm = 5.865217e-01, nu_pinn_grad = -1.128200e-02
  L-BFGS-B: Loss = 2.414458e-02, Grad Norm = 6.590340e-01, nu_pinn_grad = -1.016272e-02
  L-BFGS-B: Loss = 2.383532e-02, Grad Norm = 6.879410e-01, nu_pinn_grad = -1.177666e-02
  L-BFGS-B: Loss = 2.353450e-02, Grad Norm = 8.563099e-01, nu_pinn_grad = -1.287595e-02
  L-BFGS-B: Loss = 2.346360e-02, Grad Norm = 5.375699e-01, nu_pinn_grad = -1.287937e-02
  L-BFGS-B: Loss = 2.339825e-02, Grad Norm = 1.907554e-01, nu_pinn_grad = -1.151678e-02
  L-BFGS-B: Loss = 2.334809e-02, Grad Norm = 3.736390e-01, nu_pinn_grad = -1.156459e-02
  L-BFGS-B: Loss = 2.331239e-02, Grad Norm = 3.643175e-01, nu_pinn_grad = -1.207385e-02
  L-BFGS-B: Loss = 2.325488e-02, Grad Norm = 5.546773e-01, nu_pinn_grad = -1.121182e-02
  L-BFGS-B: Loss = 2.317243e-02, Grad Norm = 6.149536e-01, nu_pinn_grad = -1.057860e-02
  L-BFGS-B: Loss = 2.275750e-02, Grad Norm = 2.779410e-01, nu_pinn_grad = -9.737918e-03
  L-BFGS-B: Loss = 2.238636e-02, Grad Norm = 8.765553e-01, nu_pinn_grad = -9.028633e-03
  L-BFGS-B: Loss = 2.200651e-02, Grad Norm = 9.032562e-01, nu_pinn_grad = -9.971123e-03
  L-BFGS-B: Loss = 2.167258e-02, Grad Norm = 8.623614e-01, nu_pinn_grad = -9.410930e-03
  L-BFGS-B: Loss = 2.140805e-02, Grad Norm = 6.658216e-01, nu_pinn_grad = -8.559183e-03
  L-BFGS-B: Loss = 2.122903e-02, Grad Norm = 4.351785e-01, nu_pinn_grad = -8.516899e-03
  L-BFGS-B: Loss = 2.112705e-02, Grad Norm = 5.566540e-01, nu_pinn_grad = -7.515794e-03
  L-BFGS-B: Loss = 2.104191e-02, Grad Norm = 3.469379e-01, nu_pinn_grad = -6.111554e-03
  L-BFGS-B: Loss = 2.096774e-02, Grad Norm = 3.026829e-01, nu_pinn_grad = -6.566650e-03
  L-BFGS-B: Loss = 2.090731e-02, Grad Norm = 4.793548e-01, nu_pinn_grad = -7.419851e-03
  L-BFGS-B: Loss = 2.086677e-02, Grad Norm = 4.204752e-01, nu_pinn_grad = -7.666980e-03
  L-BFGS-B: Loss = 2.081805e-02, Grad Norm = 7.271430e-01, nu_pinn_grad = -9.125817e-03
  L-BFGS-B: Loss = 2.076411e-02, Grad Norm = 2.686307e-01, nu_pinn_grad = -9.133820e-03
  L-BFGS-B: Loss = 2.067121e-02, Grad Norm = 2.685241e-01, nu_pinn_grad = -1.025139e-02
  L-BFGS-B: Loss = 2.054340e-02, Grad Norm = 7.042698e-01, nu_pinn_grad = -9.984641e-03
  L-BFGS-B: Loss = 2.043849e-02, Grad Norm = 1.102431e+00, nu_pinn_grad = -9.744016e-03
  L-BFGS-B: Loss = 2.016173e-02, Grad Norm = 9.249309e-01, nu_pinn_grad = -9.732010e-03
  L-BFGS-B: Loss = 1.991094e-02, Grad Norm = 6.654704e-01, nu_pinn_grad = -1.002870e-02
  L-BFGS-B: Loss = 1.962932e-02, Grad Norm = 5.766366e-01, nu_pinn_grad = -8.124370e-03
  L-BFGS-B: Loss = 1.954714e-02, Grad Norm = 3.119108e-01, nu_pinn_grad = -7.999387e-03
  L-BFGS-B: Loss = 1.950683e-02, Grad Norm = 1.892422e-01, nu_pinn_grad = -8.531192e-03
  L-BFGS-B: Loss = 1.948157e-02, Grad Norm = 2.677906e-01, nu_pinn_grad = -7.957964e-03
  L-BFGS-B: Loss = 1.946075e-02, Grad Norm = 1.759714e-01, nu_pinn_grad = -7.596469e-03
  L-BFGS-B: Loss = 1.942850e-02, Grad Norm = 1.826728e-01, nu_pinn_grad = -7.671353e-03
  L-BFGS-B: Loss = 1.934016e-02, Grad Norm = 3.065961e-01, nu_pinn_grad = -7.272747e-03
  L-BFGS-B: Loss = 1.922244e-02, Grad Norm = 2.994492e-01, nu_pinn_grad = -7.580209e-03
  L-BFGS-B: Loss = 1.871227e-02, Grad Norm = 1.030539e+00, nu_pinn_grad = -5.555558e-03
  L-BFGS-B: Loss = 1.834430e-02, Grad Norm = 6.631081e-01, nu_pinn_grad = -2.743497e-03
  L-BFGS-B: Loss = 1.802327e-02, Grad Norm = 1.693064e+00, nu_pinn_grad = -3.673343e-03
  L-BFGS-B: Loss = 1.774194e-02, Grad Norm = 5.628557e-01, nu_pinn_grad = -2.956059e-04
  L-BFGS-B: Loss = 1.765405e-02, Grad Norm = 2.864977e-01, nu_pinn_grad = -2.287042e-03
  L-BFGS-B: Loss = 1.759299e-02, Grad Norm = 3.042983e-01, nu_pinn_grad = -2.499202e-03
  L-BFGS-B: Loss = 1.756481e-02, Grad Norm = 1.633948e-01, nu_pinn_grad = -2.189850e-03
  L-BFGS-B: Loss = 1.754389e-02, Grad Norm = 1.897865e-01, nu_pinn_grad = -2.200376e-03
  L-BFGS-B: Loss = 1.750910e-02, Grad Norm = 1.520096e-01, nu_pinn_grad = -2.178101e-03
  L-BFGS-B: Loss = 1.746539e-02, Grad Norm = 2.564260e-01, nu_pinn_grad = -1.718778e-03
  L-BFGS-B: Loss = 1.744522e-02, Grad Norm = 5.883814e-01, nu_pinn_grad = -2.006045e-03
  L-BFGS-B: Loss = 1.739666e-02, Grad Norm = 4.894671e-01, nu_pinn_grad = -3.992376e-03
  L-BFGS-B: Loss = 1.733482e-02, Grad Norm = 2.608539e-01, nu_pinn_grad = -3.235709e-03
  L-BFGS-B: Loss = 1.718741e-02, Grad Norm = 3.487352e-01, nu_pinn_grad = -2.768371e-03
  L-BFGS-B: Loss = 1.697493e-02, Grad Norm = 3.235564e-01, nu_pinn_grad = -1.895528e-03
  L-BFGS-B: Loss = 1.670500e-02, Grad Norm = 1.268355e+00, nu_pinn_grad = -3.300251e-03
  L-BFGS-B: Loss = 1.625610e-02, Grad Norm = 1.169872e+00, nu_pinn_grad = -7.512624e-04
  L-BFGS-B: Loss = 1.609631e-02, Grad Norm = 1.652248e-01, nu_pinn_grad = -3.693468e-03
  L-BFGS-B: Loss = 1.601157e-02, Grad Norm = 2.074301e-01, nu_pinn_grad = -4.508867e-03
  L-BFGS-B: Loss = 1.596655e-02, Grad Norm = 5.565519e-01, nu_pinn_grad = -5.326437e-03
  L-BFGS-B: Loss = 1.593970e-02, Grad Norm = 4.876143e-01, nu_pinn_grad = -6.297599e-03
  L-BFGS-B: Loss = 1.589310e-02, Grad Norm = 2.515862e-01, nu_pinn_grad = -6.808802e-03
  L-BFGS-B: Loss = 1.586217e-02, Grad Norm = 2.195938e-01, nu_pinn_grad = -7.772665e-03
  L-BFGS-B: Loss = 1.584389e-02, Grad Norm = 2.304223e-01, nu_pinn_grad = -7.879972e-03
  L-BFGS-B: Loss = 1.583592e-02, Grad Norm = 3.953233e-01, nu_pinn_grad = -7.518402e-03
  L-BFGS-B: Loss = 1.587483e-02, Grad Norm = 1.039683e+00, nu_pinn_grad = -4.925580e-03
  L-BFGS-B: Loss = 1.582590e-02, Grad Norm = 2.667534e-01, nu_pinn_grad = -6.527872e-03
  L-BFGS-B: Loss = 1.579591e-02, Grad Norm = 1.233703e-01, nu_pinn_grad = -6.159571e-03
  L-BFGS-B: Loss = 1.575917e-02, Grad Norm = 2.131967e-01, nu_pinn_grad = -6.075495e-03
  L-BFGS-B: Loss = 1.570553e-02, Grad Norm = 2.509843e-01, nu_pinn_grad = -5.649276e-03
  L-BFGS-B: Loss = 1.561444e-02, Grad Norm = 3.020021e-01, nu_pinn_grad = -5.682571e-03
  L-BFGS-B: Loss = 1.547016e-02, Grad Norm = 2.936409e-01, nu_pinn_grad = -4.906042e-03
  L-BFGS-B: Loss = 1.530100e-02, Grad Norm = 4.763580e-01, nu_pinn_grad = -5.017747e-03
  L-BFGS-B: Loss = 1.510650e-02, Grad Norm = 4.172060e-01, nu_pinn_grad = -4.544105e-03
  L-BFGS-B: Loss = 1.502782e-02, Grad Norm = 5.180618e-01, nu_pinn_grad = -4.156369e-03
  L-BFGS-B: Loss = 1.495967e-02, Grad Norm = 6.898368e-01, nu_pinn_grad = -2.685406e-03
  L-BFGS-B: Loss = 1.487192e-02, Grad Norm = 6.542245e-01, nu_pinn_grad = -2.915477e-03
  L-BFGS-B: Loss = 1.480689e-02, Grad Norm = 4.062130e-01, nu_pinn_grad = -4.398724e-03
  L-BFGS-B: Loss = 1.469902e-02, Grad Norm = 2.727659e-01, nu_pinn_grad = -3.196075e-03
  L-BFGS-B: Loss = 1.467824e-02, Grad Norm = 7.611338e-01, nu_pinn_grad = -2.892287e-03
  L-BFGS-B: Loss = 1.461952e-02, Grad Norm = 1.954591e-01, nu_pinn_grad = -2.499955e-03
  L-BFGS-B: Loss = 1.458494e-02, Grad Norm = 1.210175e-01, nu_pinn_grad = -3.266263e-03
  L-BFGS-B: Loss = 1.455557e-02, Grad Norm = 4.814337e-01, nu_pinn_grad = -3.682095e-03
  L-BFGS-B: Loss = 1.455678e-02, Grad Norm = 8.052707e-01, nu_pinn_grad = -3.429597e-03
  L-BFGS-B: Loss = 1.455083e-02, Grad Norm = 5.141953e-01, nu_pinn_grad = -3.839017e-03
  L-BFGS-B: Loss = 1.460256e-02, Grad Norm = 5.950674e-01, nu_pinn_grad = -3.649547e-03
  L-BFGS-B: Loss = 1.451665e-02, Grad Norm = 3.673759e-01, nu_pinn_grad = -3.852779e-03
  L-BFGS-B: Loss = 1.449355e-02, Grad Norm = 5.513708e-01, nu_pinn_grad = -3.272324e-03
  L-BFGS-B: Loss = 1.446216e-02, Grad Norm = 2.522064e-01, nu_pinn_grad = -4.291912e-03
  L-BFGS-B: Loss = 1.443691e-02, Grad Norm = 1.531752e-01, nu_pinn_grad = -4.088634e-03
  L-BFGS-B: Loss = 1.443472e-02, Grad Norm = 7.981865e-01, nu_pinn_grad = -3.388216e-03
  L-BFGS-B: Loss = 1.439845e-02, Grad Norm = 4.861071e-01, nu_pinn_grad = -3.813685e-03
  L-BFGS-B: Loss = 1.437506e-02, Grad Norm = 1.896643e-01, nu_pinn_grad = -4.031540e-03
  L-BFGS-B: Loss = 1.435561e-02, Grad Norm = 1.648005e-01, nu_pinn_grad = -4.181992e-03
  L-BFGS-B: Loss = 1.430479e-02, Grad Norm = 2.279214e-01, nu_pinn_grad = -4.249204e-03
  L-BFGS-B: Loss = 1.422738e-02, Grad Norm = 2.721250e-01, nu_pinn_grad = -3.609150e-03
  L-BFGS-B: Loss = 1.414309e-02, Grad Norm = 1.861887e-01, nu_pinn_grad = -5.041005e-03
  L-BFGS-B: Loss = 1.407237e-02, Grad Norm = 4.015276e-01, nu_pinn_grad = -5.301811e-03
  L-BFGS-B: Loss = 1.402008e-02, Grad Norm = 2.142731e-01, nu_pinn_grad = -6.524267e-03
  L-BFGS-B: Loss = 1.399720e-02, Grad Norm = 1.917084e-01, nu_pinn_grad = -5.957014e-03
  L-BFGS-B: Loss = 1.398571e-02, Grad Norm = 4.067671e-01, nu_pinn_grad = -6.293316e-03
  L-BFGS-B: Loss = 1.397074e-02, Grad Norm = 3.850118e-01, nu_pinn_grad = -5.823284e-03
  L-BFGS-B: Loss = 1.395740e-02, Grad Norm = 1.994102e-01, nu_pinn_grad = -5.014196e-03
  L-BFGS-B: Loss = 1.393771e-02, Grad Norm = 2.402142e-01, nu_pinn_grad = -5.039201e-03
  L-BFGS-B: Loss = 1.389761e-02, Grad Norm = 3.597677e-01, nu_pinn_grad = -4.357284e-03
  L-BFGS-B: Loss = 1.386665e-02, Grad Norm = 3.538116e-01, nu_pinn_grad = -4.930972e-03
  L-BFGS-B: Loss = 1.379978e-02, Grad Norm = 4.391800e-01, nu_pinn_grad = -5.615806e-03
  L-BFGS-B: Loss = 1.371849e-02, Grad Norm = 2.899156e-01, nu_pinn_grad = -5.731684e-03
  L-BFGS-B: Loss = 1.358074e-02, Grad Norm = 2.748762e-01, nu_pinn_grad = -5.351303e-03
  L-BFGS-B: Loss = 1.350361e-02, Grad Norm = 3.064479e-01, nu_pinn_grad = -4.262736e-03
  L-BFGS-B: Loss = 1.359758e-02, Grad Norm = 3.970379e-01, nu_pinn_grad = -2.678680e-03
  L-BFGS-B: Loss = 1.347792e-02, Grad Norm = 2.712630e-01, nu_pinn_grad = -3.812337e-03
  L-BFGS-B: Loss = 1.343312e-02, Grad Norm = 5.595874e-01, nu_pinn_grad = -3.537588e-03
  L-BFGS-B: Loss = 1.339672e-02, Grad Norm = 1.864624e-01, nu_pinn_grad = -3.321711e-03
  L-BFGS-B: Loss = 1.337083e-02, Grad Norm = 1.297404e-01, nu_pinn_grad = -1.862849e-03
  L-BFGS-B: Loss = 1.334636e-02, Grad Norm = 1.919941e-01, nu_pinn_grad = -1.654360e-03
  L-BFGS-B: Loss = 1.332760e-02, Grad Norm = 2.179102e-01, nu_pinn_grad = -9.756251e-04
  L-BFGS-B: Loss = 1.328722e-02, Grad Norm = 2.219160e-01, nu_pinn_grad = -1.626233e-03
  L-BFGS-B: Loss = 1.320076e-02, Grad Norm = 2.580612e-01, nu_pinn_grad = -2.196556e-03
  L-BFGS-B: Loss = 1.295337e-02, Grad Norm = 3.407086e-01, nu_pinn_grad = -1.716156e-03
  L-BFGS-B: Loss = 1.271832e-02, Grad Norm = 6.773678e-01, nu_pinn_grad = -9.990929e-04
  L-BFGS-B: Loss = 1.246093e-02, Grad Norm = 4.030430e-01, nu_pinn_grad = -1.246294e-03
  L-BFGS-B: Loss = 1.226527e-02, Grad Norm = 2.642747e-01, nu_pinn_grad = 1.877864e-03
  L-BFGS-B: Loss = 1.217599e-02, Grad Norm = 2.816997e-01, nu_pinn_grad = 2.010629e-03
  L-BFGS-B: Loss = 1.212993e-02, Grad Norm = 2.693236e-01, nu_pinn_grad = 3.972775e-03
  L-BFGS-B: Loss = 1.211106e-02, Grad Norm = 2.977594e-01, nu_pinn_grad = 4.144378e-03
  L-BFGS-B: Loss = 1.209798e-02, Grad Norm = 1.230236e-01, nu_pinn_grad = 4.656624e-03
  L-BFGS-B: Loss = 1.208390e-02, Grad Norm = 2.497681e-01, nu_pinn_grad = 3.591444e-03
  L-BFGS-B: Loss = 1.206804e-02, Grad Norm = 1.035105e-01, nu_pinn_grad = 3.610591e-03
  L-BFGS-B: Loss = 1.204086e-02, Grad Norm = 1.923524e-01, nu_pinn_grad = 4.092847e-03
  L-BFGS-B: Loss = 1.199938e-02, Grad Norm = 3.190737e-01, nu_pinn_grad = 4.376417e-03
  L-BFGS-B: Loss = 1.193073e-02, Grad Norm = 6.844539e-01, nu_pinn_grad = 4.340370e-03
  L-BFGS-B: Loss = 1.186605e-02, Grad Norm = 8.960008e-01, nu_pinn_grad = 3.823640e-03
  L-BFGS-B: Loss = 1.171359e-02, Grad Norm = 6.970066e-01, nu_pinn_grad = 3.763403e-03
  L-BFGS-B: Loss = 1.161476e-02, Grad Norm = 7.551253e-01, nu_pinn_grad = 2.398996e-03
  L-BFGS-B: Loss = 1.164166e-02, Grad Norm = 8.055058e-01, nu_pinn_grad = -2.910013e-04
  L-BFGS-B: Loss = 1.147668e-02, Grad Norm = 6.253047e-01, nu_pinn_grad = 1.553924e-03
  L-BFGS-B: Loss = 1.129580e-02, Grad Norm = 6.058653e-01, nu_pinn_grad = 1.353196e-03
  L-BFGS-B: Loss = 1.103752e-02, Grad Norm = 3.193042e-01, nu_pinn_grad = 2.227403e-03
  L-BFGS-B: Loss = 1.096451e-02, Grad Norm = 2.596042e-01, nu_pinn_grad = 1.514626e-03
  L-BFGS-B: Loss = 1.092436e-02, Grad Norm = 3.351030e-01, nu_pinn_grad = 2.393176e-03
  L-BFGS-B: Loss = 1.089869e-02, Grad Norm = 2.075952e-01, nu_pinn_grad = 1.708039e-03
  L-BFGS-B: Loss = 1.087995e-02, Grad Norm = 2.043405e-01, nu_pinn_grad = 1.093479e-03
  L-BFGS-B: Loss = 1.085732e-02, Grad Norm = 1.342806e-01, nu_pinn_grad = 9.013067e-04
  L-BFGS-B: Loss = 1.083333e-02, Grad Norm = 1.158530e-01, nu_pinn_grad = 1.240442e-03
  L-BFGS-B: Loss = 1.080383e-02, Grad Norm = 1.289702e-01, nu_pinn_grad = 7.146773e-04
  L-BFGS-B: Loss = 1.075741e-02, Grad Norm = 3.032850e-01, nu_pinn_grad = -3.352152e-04
  L-BFGS-B: Loss = 1.071880e-02, Grad Norm = 1.529017e-01, nu_pinn_grad = -6.364306e-04
  L-BFGS-B: Loss = 1.067153e-02, Grad Norm = 4.277331e-01, nu_pinn_grad = -9.300874e-04
  L-BFGS-B: Loss = 1.056611e-02, Grad Norm = 2.377666e-01, nu_pinn_grad = -1.037862e-03
  L-BFGS-B: Loss = 1.038104e-02, Grad Norm = 6.225951e-01, nu_pinn_grad = 1.317165e-03
  L-BFGS-B: Loss = 1.022145e-02, Grad Norm = 2.888214e-01, nu_pinn_grad = 1.683631e-04
  L-BFGS-B: Loss = 1.008719e-02, Grad Norm = 6.602142e-01, nu_pinn_grad = 1.577507e-03
  L-BFGS-B: Loss = 1.003112e-02, Grad Norm = 2.128938e-01, nu_pinn_grad = 2.246571e-03
  L-BFGS-B: Loss = 9.992258e-03, Grad Norm = 4.266022e-01, nu_pinn_grad = 1.605777e-03
  L-BFGS-B: Loss = 9.941030e-03, Grad Norm = 4.036717e-01, nu_pinn_grad = 6.542362e-04
  L-BFGS-B: Loss = 9.901219e-03, Grad Norm = 5.181156e-01, nu_pinn_grad = 1.327579e-03
  L-BFGS-B: Loss = 9.848610e-03, Grad Norm = 4.129455e-01, nu_pinn_grad = 1.512433e-03
  L-BFGS-B: Loss = 9.807914e-03, Grad Norm = 3.343127e-01, nu_pinn_grad = 1.623698e-03
